ID_Prot;Organism
Q9M337;Arabidopsis
Q4PSA3;Arabidopsis
A8MQR0;Arabidopsis
Q9ASR1;Arabidopsis
F4IHU9;Arabidopsis
Q9LTY2;Arabidopsis
Q9LTY1;Arabidopsis
Q9LTY6;Arabidopsis
Q9ZUL5;Arabidopsis
Q9S7F4;Arabidopsis
O03042;Arabidopsis
Q9LJ97;Arabidopsis
Q9S7F3;Arabidopsis
Q9LJ98;Arabidopsis
Q66GQ6;Arabidopsis
Q5XPJ9;Arabidopsis
Q9FMQ9;Arabidopsis
Q9ZVC1;Arabidopsis
Q7FZF1;Arabidopsis
Q9SJ45;Arabidopsis
Q9SJ44;Arabidopsis
Q9SJ41;Arabidopsis
Q9SJ40;Arabidopsis
P82869;Arabidopsis
Q42551;Arabidopsis
Q1WIQ6;Arabidopsis
Q9SA76;Arabidopsis
F4IXT6;Arabidopsis
Q9C9D0;Arabidopsis
Q9LY66;Arabidopsis
Q67ZM4;Arabidopsis
Q9ZQ70;Arabidopsis
Q9LY61;Arabidopsis
O50064;Arabidopsis
B5X561;Arabidopsis
O50061;Arabidopsis
Q3B724;Arabidopsis
Q2V472;Arabidopsis
Q84MC0;Arabidopsis
Q9LJV9;Arabidopsis
Q8LF36;Arabidopsis
Q8RWR2;Arabidopsis
Q9FNB3;Arabidopsis
P0DI77;Arabidopsis
Q9LUL2;Arabidopsis
Q8L7Z0;Arabidopsis
P48641;Arabidopsis
Q8L7Z3;Arabidopsis
Q9FHB0;Arabidopsis
Q9FHB2;Arabidopsis
Q9FHB3;Arabidopsis
Q9FHB5;Arabidopsis
Q9FHB6;Arabidopsis
Q94C25;Arabidopsis
Q2V391;Arabidopsis
F4JL89;Arabidopsis
Q9LMJ3;Arabidopsis
Q56Y85;Arabidopsis
Q9FH21;Arabidopsis
Q9LZ99;Arabidopsis
Q9M367;Arabidopsis
Q9M364;Arabidopsis
Q9M365;Arabidopsis
Q9M363;Arabidopsis
Q3E911;Arabidopsis
Q9M670;Arabidopsis
Q2V392;Arabidopsis
Q9SN58;Arabidopsis
Q9SLG0;Arabidopsis
P60129;Arabidopsis
Q9SN51;Arabidopsis
Q9SN52;Arabidopsis
F4HT21;Arabidopsis
A7UL74;Arabidopsis
Q08733;Arabidopsis
F4J8C6;Arabidopsis
Q3ECW8;Arabidopsis
F4KFX5;Arabidopsis
Q5PNZ0;Arabidopsis
F4J5M9;Arabidopsis
F4I893;Arabidopsis
O80366;Arabidopsis
Q5PNZ7;Arabidopsis
Q9SIJ9;Arabidopsis
Q683C9;Arabidopsis
P14891;Arabidopsis
Q7XZU3;Arabidopsis
Q8GUN6;Arabidopsis
Q8LD43;Arabidopsis
Q9FGR8;Arabidopsis
Q8GUN2;Arabidopsis
Q5BPG5;Arabidopsis
Q8LD46;Arabidopsis
Q8LD49;Arabidopsis
Q9FGR2;Arabidopsis
P34790;Arabidopsis
Q9FGR0;Arabidopsis
Q9FGR7;Arabidopsis
Q8RWQ9;Arabidopsis
Q3ECW2;Arabidopsis
Q8VYC2;Arabidopsis
F4KDF5;Arabidopsis
Q9C635;Arabidopsis
Q9SCU9;Arabidopsis
F4I7Y2;Arabidopsis
Q9M8M5;Arabidopsis
F4KIB2;Arabidopsis
Q9SCU7;Arabidopsis
Q8VYC8;Arabidopsis
Q9SCU1;Arabidopsis
Q9SCU0;Arabidopsis
Q940Q2;Arabidopsis
Q94CH8;Arabidopsis
Q9LR73;Arabidopsis
Q8H0U4;Arabidopsis
Q8H0U5;Arabidopsis
Q9FMY4;Arabidopsis
Q9FMY5;Arabidopsis
Q9FMY7;Arabidopsis
Q9FMY1;Arabidopsis
Q9FMY3;Arabidopsis
Q9C5I3;Arabidopsis
Q9C5I1;Arabidopsis
Q9M8M3;Arabidopsis
Q0WPH8;Arabidopsis
Q39119;Arabidopsis
Q2V3B2;Arabidopsis
Q39112;Arabidopsis
Q39111;Arabidopsis
Q39110;Arabidopsis
Q39117;Arabidopsis
Q9STU3;Arabidopsis
O22229;Arabidopsis
Q9MAL9;Arabidopsis
Q9STM4;Arabidopsis
Q9FK14;Arabidopsis
Q9MAL0;Arabidopsis
Q9C639;Arabidopsis
O22227;Arabidopsis
O22224;Arabidopsis
O80585;Arabidopsis
O80582;Arabidopsis
Q940Y9;Arabidopsis
Q940Y8;Arabidopsis
P93735;Arabidopsis
P93736;Arabidopsis
Q940Y3;Arabidopsis
P93732;Arabidopsis
P93733;Arabidopsis
Q9M0Z5;Arabidopsis
P25855;Arabidopsis
Q9XIQ4;Arabidopsis
Q680P8;Arabidopsis
P25851;Arabidopsis
Q9M0Z3;Arabidopsis
P25853;Arabidopsis
Q1PDW3;Arabidopsis
Q1PDW5;Arabidopsis
O49399;Arabidopsis
A4GNA8;Arabidopsis
F4I6E6;Arabidopsis
Q05753;Arabidopsis
P0DN99;Arabidopsis
O64752;Arabidopsis
P0C1T5;Arabidopsis
Q84WG3;Arabidopsis
P0DN92;Arabidopsis
Q05758;Arabidopsis
Q84WG0;Arabidopsis
P0DN97;Arabidopsis
P0DN96;Arabidopsis
P0DN95;Arabidopsis
P0DN94;Arabidopsis
Q8LPJ3;Arabidopsis
Q8LPJ1;Arabidopsis
Q8LPJ7;Arabidopsis
Q9ZSS6;Arabidopsis
Q8LPJ5;Arabidopsis
Q8LPJ4;Arabidopsis
Q9FNI7;Arabidopsis
Q9FZ75;Arabidopsis
Q9CA36;Arabidopsis
Q9FNI3;Arabidopsis
Q9CA30;Arabidopsis
O22891;Arabidopsis
P27900;Arabidopsis
Q9SZB2;Arabidopsis
Q9SZB4;Arabidopsis
Q9FNI9;Arabidopsis
Q9FNI8;Arabidopsis
P28188;Arabidopsis
Q9M8Z5;Arabidopsis
P28187;Arabidopsis
P28186;Arabidopsis
Q9FF23;Arabidopsis
Q9FZ70;Arabidopsis
Q9SJW6;Arabidopsis
Q9SSM4;Arabidopsis
Q9SSM7;Arabidopsis
Q9SJW5;Arabidopsis
O22959;Arabidopsis
Q9SGI8;Arabidopsis
Q9SJW0;Arabidopsis
Q9SSM2;Arabidopsis
Q9SGI7;Arabidopsis
O22951;Arabidopsis
Q8VZU3;Arabidopsis
Q9SJW9;Arabidopsis
O80977;Arabidopsis
O82189;Arabidopsis
Q38798;Arabidopsis
Q38799;Arabidopsis
O80970;Arabidopsis
Q66GQ5;Arabidopsis
Q38796;Arabidopsis
O22290;Arabidopsis
Q9ZUA9;Arabidopsis
O22893;Arabidopsis
Q4VP09;Arabidopsis
Q9FIE3;Arabidopsis
Q9ZUA0;Arabidopsis
Q6F6B5;Arabidopsis
Q9ZUA2;Arabidopsis
Q9ZUA3;Arabidopsis
Q9FIE8;Arabidopsis
Q9ZUA5;Arabidopsis
Q9M8J2;Arabidopsis
Q9LS58;Arabidopsis
Q8GZ84;Arabidopsis
P26587;Arabidopsis
Q3E8H7;Arabidopsis
O49315;Arabidopsis
Q9FX43;Arabidopsis
Q1H537;Arabidopsis
Q9LS54;Arabidopsis
O49316;Arabidopsis
Q9LS56;Arabidopsis
Q9FX45;Arabidopsis
Q9SH13;Arabidopsis
Q94CK6;Arabidopsis
Q9SH14;Arabidopsis
Q9LJK3;Arabidopsis
Q9LJK2;Arabidopsis
Q9LJK1;Arabidopsis
Q94CK9;Arabidopsis
Q9LJK4;Arabidopsis
O23680;Arabidopsis
Q9FI84;Arabidopsis
O65154;Arabidopsis
O65155;Arabidopsis
O23685;Arabidopsis
O48766;Arabidopsis
O65404;Arabidopsis
O65405;Arabidopsis
O65402;Arabidopsis
O65403;Arabidopsis
Q9LQ36;Arabidopsis
Q6NKQ9;Arabidopsis
Q9FZF3;Arabidopsis
Q9LQ32;Arabidopsis
Q9FZF1;Arabidopsis
Q9FZF8;Arabidopsis
Q1HDT3;Arabidopsis
Q8GXR2;Arabidopsis
F4JGZ1;Arabidopsis
Q84UU4;Arabidopsis
Q67ZW1;Arabidopsis
Q8GXR4;Arabidopsis
Q8GXR5;Arabidopsis
Q8GXR9;Arabidopsis
Q9ZR37;Arabidopsis
Q84UU9;Arabidopsis
Q9SHJ6;Arabidopsis
Q1JPL7;Arabidopsis
Q1JPL4;Arabidopsis
Q43731;Arabidopsis
Q9MBA2;Arabidopsis
Q43735;Arabidopsis
Q94AU7;Arabidopsis
Q9FXA9;Arabidopsis
X5JA13;Arabidopsis
Q9M2L4;Arabidopsis
Q9FJM5;Arabidopsis
P16128;Arabidopsis
Q9ZVA3;Arabidopsis
P16127;Arabidopsis
Q9ZVA1;Arabidopsis
Q9ZVA0;Arabidopsis
Q9ZVA5;Arabidopsis
Q9ZVA4;Arabidopsis
Q8RXD3;Arabidopsis
Q9FN79;Arabidopsis
Q8RXD6;Arabidopsis
Q8RXD5;Arabidopsis
Q8RXD4;Arabidopsis
Q6NQD9;Arabidopsis
Q9FH40;Arabidopsis
Q8RY71;Arabidopsis
Q6NL24;Arabidopsis
Q67YI9;Arabidopsis
Q9FRL3;Arabidopsis
Q9M1A9;Arabidopsis
Q9FRL5;Arabidopsis
Q9FRL8;Arabidopsis
Q9M2V7;Arabidopsis
Q9M1A7;Arabidopsis
Q9M1A6;Arabidopsis
Q67YI6;Arabidopsis
Q94AD8;Arabidopsis
Q8GWT7;Arabidopsis
B0M1H3;Arabidopsis
Q8RY74;Arabidopsis
Q8GWT5;Arabidopsis
F4ILF8;Arabidopsis
Q93VV9;Arabidopsis
Q9LUQ6;Arabidopsis
Q93YV0;Arabidopsis
Q8GWT4;Arabidopsis
Q1EBV7;Arabidopsis
Q1EBV6;Arabidopsis
Q9FMB6;Arabidopsis
Q93VV0;Arabidopsis
Q93YP7;Arabidopsis
Q93VV5;Arabidopsis
Q8RY79;Arabidopsis
O04017;Arabidopsis
F4IN78;Arabidopsis
Q8GWT1;Arabidopsis
Q42484;Arabidopsis
Q9LPF0;Arabidopsis
Q9LPF1;Arabidopsis
Q9LPF6;Arabidopsis
Q9LHQ7;Arabidopsis
Q9LHQ6;Arabidopsis
Q9LHQ5;Arabidopsis
Q9FT81;Arabidopsis
Q3EDD7;Arabidopsis
Q9LHQ1;Arabidopsis
Q9LHQ0;Arabidopsis
Q8LAJ7;Arabidopsis
Q0PGJ6;Arabidopsis
Q0V7X4;Arabidopsis
F4IQG2;Arabidopsis
F4IQG4;Arabidopsis
Q949P2;Arabidopsis
Q84JD5;Arabidopsis
O48802;Arabidopsis
Q6NPN3;Arabidopsis
Q8S8D8;Arabidopsis
Q9FFJ3;Arabidopsis
F4IM84;Arabidopsis
Q6NPN4;Arabidopsis
Q8S8D6;Arabidopsis
Q9FFJ8;Arabidopsis
Q8S8D3;Arabidopsis
Q9LXL5;Arabidopsis
Q9XIL5;Arabidopsis
Q9XIL9;Arabidopsis
Q9M0E5;Arabidopsis
Q9M0E6;Arabidopsis
Q9M0E0;Arabidopsis
Q9LXL9;Arabidopsis
Q9M0E2;Arabidopsis
F4K5L5;Arabidopsis
Q9LK38;Arabidopsis
Q9LK39;Arabidopsis
Q9LK32;Arabidopsis
Q9SY03;Arabidopsis
Q9LN22;Arabidopsis
Q9LK31;Arabidopsis
Q9LK36;Arabidopsis
Q9LK37;Arabidopsis
Q9LK34;Arabidopsis
Q9LK35;Arabidopsis
A2RVV7;Arabidopsis
Q9LVX6;Arabidopsis
O80777;Arabidopsis
Q9LVX2;Arabidopsis
O80770;Arabidopsis
Q9LVX0;Arabidopsis
Q9LVX1;Arabidopsis
Q9S764;Arabidopsis
Q9S9T7;Arabidopsis
Q9S760;Arabidopsis
Q9S762;Arabidopsis
Q9S763;Arabidopsis
Q04836;Arabidopsis
P17745;Arabidopsis
Q9SR22;Arabidopsis
Q9M0F3;Arabidopsis
Q9SR25;Arabidopsis
P0C8P5;Arabidopsis
Q9LNG5;Arabidopsis
Q93V43;Arabidopsis
Q945F0;Arabidopsis
Q9SXC8;Arabidopsis
Q9SXC9;Arabidopsis
Q9SXC4;Arabidopsis
Q9C733;Arabidopsis
Q9LYF6;Arabidopsis
A8MQM2;Arabidopsis
Q84XU2;Arabidopsis
A8MQM7;Arabidopsis
Q9LTB2;Arabidopsis
Q9LTB0;Arabidopsis
Q9C9G2;Arabidopsis
Q9SB47;Arabidopsis
Q9SB42;Arabidopsis
Q9SB41;Arabidopsis
Q8GY11;Arabidopsis
Q9M7X9;Arabidopsis
Q58G47;Arabidopsis
Q9SB48;Arabidopsis
Q9ZNQ3;Arabidopsis
P56790;Arabidopsis
P56793;Arabidopsis
P56792;Arabidopsis
Q9ZNQ7;Arabidopsis
P56794;Arabidopsis
P56797;Arabidopsis
P56796;Arabidopsis
P56799;Arabidopsis
P56798;Arabidopsis
Q9ZNQ8;Arabidopsis
P45951;Arabidopsis
Q9ZWB9;Arabidopsis
Q9ZWB8;Arabidopsis
Q9ZWB7;Arabidopsis
F4J394;Arabidopsis
Q9ZWB4;Arabidopsis
Q9ZWB3;Arabidopsis
Q9FKF9;Arabidopsis
Q0WRW8;Arabidopsis
Q9M190;Arabidopsis
Q9FKF3;Arabidopsis
Q9FKF2;Arabidopsis
Q9FKF0;Arabidopsis
Q9FKF7;Arabidopsis
Q9FKF6;Arabidopsis
Q9FKF4;Arabidopsis
O04251;Arabidopsis
Q8VY89;Arabidopsis
Q8GX78;Arabidopsis
Q96502;Arabidopsis
Q8LC83;Arabidopsis
Q8GX77;Arabidopsis
Q56ZQ3;Arabidopsis
F4I8B9;Arabidopsis
Q93V47;Arabidopsis
Q9S834;Arabidopsis
Q8VZ80;Arabidopsis
Q9S836;Arabidopsis
Q9S837;Arabidopsis
Q9S831;Arabidopsis
Q8VZ87;Arabidopsis
Q93XM6;Arabidopsis
Q93XM7;Arabidopsis
Q9C865;Arabidopsis
Q9FM41;Arabidopsis
F4IKF6;Arabidopsis
Q9XIJ5;Arabidopsis
Q9C869;Arabidopsis
Q8LDD3;Arabidopsis
O81645;Arabidopsis
O81643;Arabidopsis
Q9LQM8;Arabidopsis
O81641;Arabidopsis
Q9M995;Arabidopsis
Q9LQM7;Arabidopsis
Q9ASR4;Arabidopsis
Q9LQM2;Arabidopsis
Q2V3J6;Arabidopsis
Q9ASR0;Arabidopsis
Q9LQM1;Arabidopsis
P92536;Arabidopsis
Q9XIJ1;Arabidopsis
P0C5E2;Arabidopsis
Q9SD34;Arabidopsis
Q8RY22;Arabidopsis
Q9C6B7;Arabidopsis
Q2V3J1;Arabidopsis
Q8L4N1;Arabidopsis
Q9ZPX1;Arabidopsis
P92533;Arabidopsis
O48962;Arabidopsis
O48963;Arabidopsis
Q38845;Arabidopsis
F4KFC7;Arabidopsis
Q9SHT3;Arabidopsis
Q9SHT2;Arabidopsis
Q9FLX8;Arabidopsis
Q9FLX9;Arabidopsis
Q940M4;Arabidopsis
Q8W4R3;Arabidopsis
O49613;Arabidopsis
Q9FLX3;Arabidopsis
Q9FWQ5;Arabidopsis
Q9FLX6;Arabidopsis
Q9FLX7;Arabidopsis
Q8W4R8;Arabidopsis
Q9FLX5;Arabidopsis
Q8RWJ6;Arabidopsis
Q8RWJ7;Arabidopsis
Q8RWJ4;Arabidopsis
Q0WNX9;Arabidopsis
Q8GUU2;Arabidopsis
Q8GUU3;Arabidopsis
E0X9N4;Arabidopsis
Q9LV90;Arabidopsis
Q9FGI1;Arabidopsis
P0C7R2;Arabidopsis
Q9ZPX8;Arabidopsis
Q9XI47;Arabidopsis
Q8RWM6;Arabidopsis
Q5D892;Arabidopsis
Q9ZPX9;Arabidopsis
Q9SF16;Arabidopsis
Q9LJU2;Arabidopsis
F4KGY6;Arabidopsis
Q9LXN8;Arabidopsis
P93051;Arabidopsis
P93050;Arabidopsis
Q9LV93;Arabidopsis
Q9SVV2;Arabidopsis
Q94A84;Arabidopsis
Q94A87;Arabidopsis
Q9SVV6;Arabidopsis
Q9FFW2;Arabidopsis
Q9FFW5;Arabidopsis
Q9FFW4;Arabidopsis
Q9FFW7;Arabidopsis
Q9FFW6;Arabidopsis
F4INA9;Arabidopsis
Q9LW85;Arabidopsis
Q6R8G5;Arabidopsis
Q9LW84;Arabidopsis
O64948;Arabidopsis
Q2HIM9;Arabidopsis
Q9C9Z8;Arabidopsis
P36210;Arabidopsis
P36211;Arabidopsis
Q9FLD8;Arabidopsis
Q94B35;Arabidopsis
F4KEC6;Arabidopsis
Q2HIM5;Arabidopsis
F4I4F2;Arabidopsis
Q9CAC5;Arabidopsis
Q9CAC4;Arabidopsis
Q9CAC7;Arabidopsis
Q9C6N2;Arabidopsis
Q9CAC1;Arabidopsis
Q8L8Q7;Arabidopsis
Q9SZ20;Arabidopsis
Q8L8Q8;Arabidopsis
Q1ECF5;Arabidopsis
Q1ECF1;Arabidopsis
Q9LZ82;Arabidopsis
Q9M2F1;Arabidopsis
Q766Z3;Arabidopsis
Q5XVI1;Arabidopsis
Q0WTB8;Arabidopsis
Q9LUA9;Arabidopsis
Q0WQ41;Arabidopsis
Q9FJ79;Arabidopsis
Q0WTB4;Arabidopsis
Q9M2F8;Arabidopsis
Q9LV55;Arabidopsis
Q9LUA3;Arabidopsis
Q9LUA1;Arabidopsis
Q84JT7;Arabidopsis
Q84JT6;Arabidopsis
Q8VXV7;Arabidopsis
Q56XS8;Arabidopsis
Q3ECR3;Arabidopsis
Q9SLH9;Arabidopsis
Q9M3H5;Arabidopsis
Q8GY79;Arabidopsis
Q9SLH7;Arabidopsis
A7REE5;Arabidopsis
Q9MA60;Arabidopsis
Q9SLH0;Arabidopsis
Q9SLH3;Arabidopsis
Q8S528;Arabidopsis
Q9FNR3;Arabidopsis
Q9FNR1;Arabidopsis
Q0V865;Arabidopsis
Q9C8L4;Arabidopsis
O23210;Arabidopsis
O23212;Arabidopsis
Q67Z07;Arabidopsis
Q38847;Arabidopsis
Q9SRL3;Arabidopsis
A8MQP7;Arabidopsis
Q9M9S2;Arabidopsis
P33487;Arabidopsis
Q9S7H8;Arabidopsis
Q9ZQQ0;Arabidopsis
Q9S7H4;Arabidopsis
Q9S7H5;Arabidopsis
Q9S7H3;Arabidopsis
Q9S7H1;Arabidopsis
F4ISV6;Arabidopsis
F4IXJ7;Arabidopsis
O80792;Arabidopsis
Q9SJ20;Arabidopsis
Q9SJ23;Arabidopsis
Q9SJ22;Arabidopsis
Q9SJ25;Arabidopsis
Q9SJ24;Arabidopsis
Q9LP74;Arabidopsis
O04488;Arabidopsis
Q9FZ06;Arabidopsis
Q9M352;Arabidopsis
O04482;Arabidopsis
F4J4C8;Arabidopsis
O04487;Arabidopsis
O04486;Arabidopsis
O80796;Arabidopsis
Q6R0H1;Arabidopsis
Q9LY00;Arabidopsis
Q9LY03;Arabidopsis
Q9LY05;Arabidopsis
Q9SK87;Arabidopsis
Q9LY09;Arabidopsis
Q9SD70;Arabidopsis
P48622;Arabidopsis
P48623;Arabidopsis
P59169;Arabidopsis
Q058G9;Arabidopsis
Q9LJP2;Arabidopsis
Q9SKJ5;Arabidopsis
Q9LJP0;Arabidopsis
Q9LJP1;Arabidopsis
Q9LJP4;Arabidopsis
A7XDQ9;Arabidopsis
Q9FHD8;Arabidopsis
P62126;Arabidopsis
P62120;Arabidopsis
Q9FHD3;Arabidopsis
Q5E913;Arabidopsis
Q9LMK7;Arabidopsis
Q5E915;Arabidopsis
Q9FHD7;Arabidopsis
Q9FHD4;Arabidopsis
Q9FHD5;Arabidopsis
Q8VWF6;Arabidopsis
Q9M349;Arabidopsis
Q9LML2;Arabidopsis
Q9LML7;Arabidopsis
Q8VWF1;Arabidopsis
F4JHA2;Arabidopsis
Q9M342;Arabidopsis
B9DGG8;Arabidopsis
Q9M345;Arabidopsis
Q9M347;Arabidopsis
Q9SQU2;Arabidopsis
Q9SQU1;Arabidopsis
Q8L716;Arabidopsis
Q9SQU6;Arabidopsis
Q2V4B9;Arabidopsis
Q9SQU4;Arabidopsis
Q8L719;Arabidopsis
Q8L718;Arabidopsis
F4IAL1;Arabidopsis
B9DFG5;Arabidopsis
O22925;Arabidopsis
Q9LRA7;Arabidopsis
O80345;Arabidopsis
F4I6M1;Arabidopsis
O80340;Arabidopsis
O80341;Arabidopsis
Q9SCW7;Arabidopsis
Q8RWW0;Arabidopsis
Q9SCW5;Arabidopsis
Q8GUH2;Arabidopsis
O81439;Arabidopsis
Q9SCW1;Arabidopsis
Q8LD63;Arabidopsis
Q3E9H1;Arabidopsis
Q39262;Arabidopsis
O81346;Arabidopsis
O81433;Arabidopsis
O81432;Arabidopsis
Q8H0W0;Arabidopsis
Q8H0W1;Arabidopsis
Q8H0W2;Arabidopsis
Q8H0W3;Arabidopsis
Q8VYM4;Arabidopsis
Q8H0W9;Arabidopsis
Q8VYM2;Arabidopsis
Q9C5W7;Arabidopsis
Q9C5W6;Arabidopsis
Q1PFW3;Arabidopsis
Q9C5W0;Arabidopsis
Q9C5W3;Arabidopsis
Q9FL79;Arabidopsis
C0LGP4;Arabidopsis
Q9C5W9;Arabidopsis
Q5XF59;Arabidopsis
Q9LEY4;Arabidopsis
Q9M9V7;Arabidopsis
Q9C8U8;Arabidopsis
Q9FMW9;Arabidopsis
Q9C8U6;Arabidopsis
Q9C8U7;Arabidopsis
Q9FMW4;Arabidopsis
Q9C8U5;Arabidopsis
Q9M9V8;Arabidopsis
Q9FMW3;Arabidopsis
Q9C8U0;Arabidopsis
Q9LEY9;Arabidopsis
P0DI09;Arabidopsis
P0DI08;Arabidopsis
Q9MAN1;Arabidopsis
P0DI03;Arabidopsis
P0DI02;Arabidopsis
P0DI01;Arabidopsis
P0DI00;Arabidopsis
P0DI07;Arabidopsis
P0DI06;Arabidopsis
Q2V3L0;Arabidopsis
P0DI04;Arabidopsis
Q05609;Arabidopsis
Q9STW8;Arabidopsis
P56753;Arabidopsis
P26289;Arabidopsis
Q9STW5;Arabidopsis
Q9STW6;Arabidopsis
Q9STW3;Arabidopsis
Q680N1;Arabidopsis
P20649;Arabidopsis
Q8S897;Arabidopsis
O82629;Arabidopsis
Q8S895;Arabidopsis
Q9LIS1;Arabidopsis
F4JN00;Arabidopsis
Q8GYX3;Arabidopsis
Q9M0X9;Arabidopsis
Q9M0X8;Arabidopsis
O49377;Arabidopsis
Q9M0X5;Arabidopsis
Q9LIS3;Arabidopsis
Q8L7L8;Arabidopsis
O64778;Arabidopsis
Q8LPT1;Arabidopsis
Q8LPT3;Arabidopsis
O64773;Arabidopsis
Q9SA03;Arabidopsis
O64771;Arabidopsis
P24704;Arabidopsis
O64777;Arabidopsis
Q9C717;Arabidopsis
O64774;Arabidopsis
P54887;Arabidopsis
F4J1G1;Arabidopsis
Q9SX38;Arabidopsis
Q9FLN5;Arabidopsis
Q94BM7;Arabidopsis
Q9LSX9;Arabidopsis
Q07100;Arabidopsis
Q9M8X6;Arabidopsis
Q9M8X5;Arabidopsis
Q9M8X4;Arabidopsis
Q9M8X3;Arabidopsis
Q9M8X2;Arabidopsis
Q9M8X1;Arabidopsis
O23654;Arabidopsis
Q9M8X9;Arabidopsis
Q9FK35;Arabidopsis
Q8GYA6;Arabidopsis
Q9FF09;Arabidopsis
F4JIN3;Arabidopsis
Q8LGA1;Arabidopsis
Q8GYA3;Arabidopsis
P25860;Arabidopsis
O23651;Arabidopsis
Q4V389;Arabidopsis
Q8GYA8;Arabidopsis
Q9SJU0;Arabidopsis
Q9SJU4;Arabidopsis
Q9SJU5;Arabidopsis
Q9SJU8;Arabidopsis
Q8VZW1;Arabidopsis
Q8VZW3;Arabidopsis
P25864;Arabidopsis
O23512;Arabidopsis
Q9ZUG3;Arabidopsis
O80912;Arabidopsis
O80915;Arabidopsis
O80917;Arabidopsis
O23515;Arabidopsis
O80919;Arabidopsis
Q9ZUG9;Arabidopsis
Q9FX64;Arabidopsis
Q9FX67;Arabidopsis
Q9FX60;Arabidopsis
Q9M833;Arabidopsis
Q9FIK8;Arabidopsis
Q9FIK7;Arabidopsis
Q9LS39;Arabidopsis
Q9FX68;Arabidopsis
Q6IMT0;Arabidopsis
Q9FIK0;Arabidopsis
Q9FIK1;Arabidopsis
Q67XG0;Arabidopsis
P26569;Arabidopsis
P26568;Arabidopsis
Q8RYD3;Arabidopsis
Q8RYD1;Arabidopsis
Q8RYD6;Arabidopsis
P0CG07;Arabidopsis
P93316;Arabidopsis
P45725;Arabidopsis
P93314;Arabidopsis
P93315;Arabidopsis
P93312;Arabidopsis
P93313;Arabidopsis
P93310;Arabidopsis
Q9SYF5;Arabidopsis
Q9SS47;Arabidopsis
Q9SS44;Arabidopsis
Q94CI7;Arabidopsis
F4K6D3;Arabidopsis
Q9SH31;Arabidopsis
Q9SS40;Arabidopsis
P93319;Arabidopsis
Q9LTD8;Arabidopsis
Q6NKS4;Arabidopsis
Q8GXJ4;Arabidopsis
Q6NKS1;Arabidopsis
O65420;Arabidopsis
O65421;Arabidopsis
Q9C9Q8;Arabidopsis
O65426;Arabidopsis
Q9FZD0;Arabidopsis
Q9FZD1;Arabidopsis
P53665;Arabidopsis
Q9FZD4;Arabidopsis
Q9LT89;Arabidopsis
Q9FZD6;Arabidopsis
Q682B4;Arabidopsis
Q9LT84;Arabidopsis
Q9FZD9;Arabidopsis
Q9LT81;Arabidopsis
Q9LT82;Arabidopsis
O22977;Arabidopsis
O22975;Arabidopsis
O22971;Arabidopsis
Q9LDN9;Arabidopsis
Q8GXP4;Arabidopsis
Q8GXP1;Arabidopsis
Q9LDN0;Arabidopsis
Q9LDN1;Arabidopsis
Q9SV98;Arabidopsis
Q43866;Arabidopsis
Q43867;Arabidopsis
Q94AW5;Arabidopsis
Q9SV96;Arabidopsis
Q9FH66;Arabidopsis
Q9FH61;Arabidopsis
Q9FJK7;Arabidopsis
Q9FJK6;Arabidopsis
Q9FJK8;Arabidopsis
Q8W3M3;Arabidopsis
Q9ZQ34;Arabidopsis
Q9M1C7;Arabidopsis
B9DFZ0;Arabidopsis
Q9XFH8;Arabidopsis
Q9XFH9;Arabidopsis
Q9M1C2;Arabidopsis
P42036;Arabidopsis
Q9SPG5;Arabidopsis
Q8VZM5;Arabidopsis
Q6NQB7;Arabidopsis
Q9XFH4;Arabidopsis
O22607;Arabidopsis
Q4PSX1;Arabidopsis
Q1G3U6;Arabidopsis
O22609;Arabidopsis
Q3KTM0;Arabidopsis
P41376;Arabidopsis
Q93VT9;Arabidopsis
Q9LYD3;Arabidopsis
Q9LPD2;Arabidopsis
F4JVB8;Arabidopsis
Q93YT1;Arabidopsis
Q9LZX1;Arabidopsis
Q9LZX6;Arabidopsis
Q9LZX7;Arabidopsis
Q9LZX4;Arabidopsis
Q9LZX5;Arabidopsis
Q9LZX8;Arabidopsis
Q8LAH8;Arabidopsis
Q9FG72;Arabidopsis
Q9FT70;Arabidopsis
F4KAU9;Arabidopsis
Q9C5H9;Arabidopsis
F4IEM5;Arabidopsis
Q6DBN2;Arabidopsis
Q6DBN1;Arabidopsis
Q6DBN6;Arabidopsis
Q6DBN5;Arabidopsis
Q6DBN4;Arabidopsis
O04294;Arabidopsis
Q9LYS9;Arabidopsis
Q0V7V2;Arabidopsis
O04291;Arabidopsis
Q9FFH0;Arabidopsis
Q9FFH1;Arabidopsis
Q9FFH3;Arabidopsis
Q9FFH5;Arabidopsis
Q9FFH6;Arabidopsis
Q9FFH8;Arabidopsis
Q0WVE9;Arabidopsis
Q0WVE8;Arabidopsis
Q93Y91;Arabidopsis
Q9LK16;Arabidopsis
Q9XIN8;Arabidopsis
Q9LK10;Arabidopsis
Q9LXB8;Arabidopsis
Q9LXB7;Arabidopsis
Q9LXB4;Arabidopsis
Q9LXB5;Arabidopsis
Q9LK18;Arabidopsis
Q42400;Arabidopsis
Q06327;Arabidopsis
Q9SWS1;Arabidopsis
P46422;Arabidopsis
B3H707;Arabidopsis
Q96254;Arabidopsis
Q39002;Arabidopsis
O80758;Arabidopsis
Q9LVZ8;Arabidopsis
Q39108;Arabidopsis
